site,season,sample,date,month,index,length,totwt,shellwt,TW_Check,meatwt,viscwt,cover,gonadscr,sex,outlier,comment
George III Rock,Autumn,6,15/04/2014,4,130,129,256.9,92.3,55.09,109.5,55,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,132,129,277.3,109.1,54.19,114,54,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,2,130,333.1,104.6,57.1,171.4,57,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,12,130,295.2,105.4,59.1,130.7,59,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,17,130,275.6,90.7,52.7,132.2,53,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,18,130,355.7,148.1,49.8,157.8,50,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,117,130,284.9,102.2,63.79,118.9,64,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,159,130,249.7,84.5,53.19,112,53,,2,M,0,
George III Rock,Autumn,6,15/04/2014,4,19,131,348.2,131.4,63.4,153.4,63,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,120,131,335.2,117.7,73,144.5,73,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,128,131,300.1,111.7,62,126.4,62,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,8,132,396.1,122.2,70.3,203.6,70,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,9,132,380.6,120.7,76.6,183.3,77,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,31,132,347.7,129.4,65.6,152.7,66,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,6,133,326.5,98.7,67.9,159.9,68,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,115,133,331.7,116,62.6,153.1,63,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,4,134,410.6,186.5,70.7,153.4,71,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,24,134,333.7,168.6,57.3,107.8,57,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,35,134,397.2,144.3,72.8,180.1,73,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,43,134,344.8,103.9,88.09,152.8,88,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,22,135,332,139,70.19,122.8,70,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,27,135,420.8,149.9,93.79,177.1,94,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,13,136,359.1,143,84,132.1,84,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,135,136,408.8,187,59.49,162.3,59,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,16,137,373.2,136.2,84.7,152.3,85,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,38,137,397.7,148.6,80.9,168.2,81,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,110,137,334.5,130.7,79.2,124.6,79,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,32,138,404.1,134.4,80.1,189.6,80,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,34,138,363.7,114.5,69.2,180,69,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,42,138,386.6,130.1,63,193.5,63,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,44,138,423.4,193.9,60.6,168.9,61,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,123,138,435,164.7,62.99,207.3,63,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,155,138,329.6,150.5,48,131.1,48,,1,M,0,
George III Rock,Autumn,6,15/04/2014,4,26,139,360.2,157.8,80.3,122.1,80,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,37,140,362,125,69.3,167.7,69,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,10,141,408.5,123.9,96.3,188.3,96,,3,M,0,
George III Rock,Autumn,6,15/04/2014,4,109,141,413.5,173.7,69.19,170.6,69,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,134,141,368,148.9,68.1,151,68,,3,F,0,
George III Rock,Autumn,6,15/04/2014,4,23,142,442.7,143.1,91.9,207.7,92,,3,M,0,
